invoice_id,store_name,store_num,deli_retail,total,signature,signed_by,check_number,notes
6012615,Lucky Seven Chisholm,6,Deli,$222.40,6012615.Signature.235701.png,Luke,,
6012616,Short Stop Mt Iron,,Retail,$104.40,6012616.Signature.002601.png,Chad,,
6012617,"Lucky Seven Virginia, Hoover Rd",5,Retail,$20.85,6012617.Signature.004529.png,AJ,,
6012618,"Lucky Seven Virginia, Hoover Rd",5,Deli,$389.20,6012618.Signature.004604.png,AJ,,
6012619,Lucky Seven Biwabik,1,Deli,$278.00,6012619.Signature.011838.png,Peter,,
6012620,Lucky Seven Aurora,13,Deli,$166.80,6012620.Signature.013421.png,Dave,,
6012621,Lucky Seven Aurora,13,Retail,$104.25,6012621.Signature.013347.png,Dave,,
6012622,Lucky Seven Hoyt Lakes,10,Deli,$389.20,6012622.Signature.020020.png,Thomas,,
6012623,Lucky Seven Hoyt Lakes,10,Retail,$20.85,6012623.Signature.015943.png,Thomas,,
6012701,Lucky Seven Webster,41,Deli,$389.20,6012701.Signature.233146.png,Lisa,,
6012702,Lucky Seven Webster,41,Retail,$222.40,6012702.Signature.233112.png,Lisa,,
6012703,Lucky Seven Cushing,42,Deli,$278.00,6012703.Signature.210940.png,Amy,,
6012704,Lucky Seven Cushing,42,Retail,$158.80,6012704.Signature.210143.png,Amy,,
6012705,Lucky Seven Balsam Lake,43,Deli,$984.80,6012705.Signature.223958.png,Dakota,,
6012706,Lucky Seven Balsam Lake,43,Retail,$206.40,6012706.Signature.224035.png,Dakota,,
6012707,Lucky Seven Grantsburg,39,Deli,"$1,112.00",6012707.Signature.202821.png,Rene,,
6012708,Lucky Seven Grantsburg,39,Retail,$166.80,6012708.Signature.202759.png,Rene,,
6012709,Lucky Seven Osceola,44,Deli,$166.80,6012709.Signature.215420.png,Dustin,,
6012710,Korner Store Cloquet,500,Retail,$63.50,6012710.Signature.174041.png,Amanda,,
6012711,Lucky Seven Cloquet,31,Retail,$55.60,6012711.Signature.175110.png,Ava,,
6012712,Super One Cloquet,571,Retail,$190.40,6012712.Signature.180056.png,Kirk,,
6012713,Lucky Seven Hinckley,37,Deli,$83.40,6012713.Signature.193220.png,Kirsten,,
6012714,Lucky Seven Hinckley,37,Retail,$0.00,6012714.Signature.193320.png,Kirsten,,
6012715,Lucky Seven Osceola,44,Retail,$27.80,6012715.Signature.215329.png,Dustin,,
6012716,Korner Store Superior,300,Retail,$51.60,6012716.Signature.010620.png,Michael,,
6012717,Super One East Superior,577,Retail,$136.00,6012717.Signature.011457.png,Mitch,,
6012718,Average Joes,,Retail,$139.00,6012718.Signature.013140.png,Emily,,
6012719,Super One Superior,530,Retail,$129.20,6012719.Signature.014323.png,Beth,,
6012720,Super One West Duluth,565,Retail,$163.20,6012720.Signature.020341.png,Mel,,
6012801,Dawghouse Canyon,,Retail,$139.00,6012801.Signature.172451.png,Nick,10426,
6012802,Speedway Cotton,44614,Retail,$80.00,6012802.Signature.174248.png,Jason,,
6012803,Melrude Pub,,Retail,$190.40,,,,
6012804,Short Stop Townline,26,Retail,$251.20,6012804.Signature.182648.png,Ben,,
6012805,Ely Lake Short Stop,6,Retail,$139.05,6012805.Signature.185026.png,Brooke,,
6012806,Short Stop Eveleth,18,Retail,$195.90,6012806.Signature.190924.png,Jess,,
6012807,Short Stop Virginia,5,Retail,$105.90,6012807.Signature.194328.png,Chad,,
6012808,Super One Virginia,509,Retail,$81.60,6012808.Signature.195504.png,Blaisen,,
6012809,Short Stop Express Virginia,,Retail,$107.40,6012809.Signature.200653.png,Ryan,,
6012810,Short Stop Cook,,Retail,$83.00,6012810.Signature.211059.png,Holly,,
6012811,Lucky Seven Cook,2,Deli,$111.20,,,,
6012812,The Y Store,,Retail,$175.60,6012812.Signature.215835.png,Stephanie,,
6012813,Lucky Seven Ely,11,Retail,$27.80,6012813.Signature.223852.png,Ethan,,
6012814,Lucky Seven Ely,11,Deli,$222.40,6012814.Signature.223923.png,Ethan,,
6012815,Super One Two Harbors,528,Retail,$81.60,6012815.Signature.002916.png,Penny,,
6012816,Stokkes Lakewood,,Retail,$607.40,6012816.Signature.012950.png,Cyenna,,
6012817,Woodland Short Stop,,Retail,$80.00,6012817.Signature.014159.png,Wyatt,,
6012818,Super One Kenwood,458,Retail,$163.20,6012818.Signature.015618.png,Steven,,
6012819,Super One Miller Hill,576,Retail,$163.20,6012819.Signature.022343.png,Brent,,
6012820,Speedway Hermantown,44610,Retail,$147.00,6012820.Signature.025644.png,Tristen,,
6012901,Caywood Saginaw,,Retail,$165.60,6012901.Signature.160038.png,Megan,,
6012902,Cromwell Store VP,,Retail,$231.80,6012902.Signature.165808.png,Austin,,
6012903,Ukura's Big Dollar,,Retail,$254.00,6012903.Signature.174036.png,Har,6780,
6012904,KJ's Fresh Market Moose Lake,,Retail,$142.80,6012904.Signature.183301.png,Leigh,,
6012905,Lucky Seven Moose Lake,38,Retail,$23.80,6012905.Signature.185556.png,Jessica,,
6012906,Korner Store Sturgeon Lake,,Retail,$150.00,6012906.Signature.191259.png,Robert,,
6012907,Lucky Seven Barnum,34,Retail,$281.80,6012907.Signature.194448.png,Troy,,
6012908,Lucky Seven Barnum,34,Deli,$444.80,6012908.Signature.194519.png,Troy,,
6012909,Third Base,,Retail,$190.80,6012909.Signature.201807.png,Chrystal,8241,
6012910,Caywood Esko,,Retail,$146.60,6012910.Signature.203937.png,Jenn,,
6012911,Lucky Seven Proctor,32,Deli,$444.80,6012911.Signature.210148.png,Cathy,,
6012912,Proctor Hockey Arena,,Retail,$653.20,,,,
6012913,Korner Store Gary North,1,Retail,$146.45,6012913.Signature.214418.png,Cade,,
6012914,American Legion Post,71,Retail,$270.00,,,,
6012915,Korner Store Lincoln Park,800,Retail,$404.40,6012915.Signature.223406.png,Leon,,
6012916,Speedway 4th Street,44618,Retail,$358.00,6012916.Signature.225959.png,,,
6012917,Short Stop 9th Street,,Retail,$47.40,6012917.Signature.232139.png,John,,
6012918,Reef,,Retail,$176.70,6012918.Signature.234458.png,Dane,11916,
6012919,Dale Hermantown Football coach,,Retail,$587.60,6012919.Signature.002538.png,Dale,,
6012920,Hermantown Hockey Arena,,Retail,$762.80,,,,
6012921,Stokkes Adolph,,Retail,$142.80,6012921.Signature.012419.png,Brynn,,
6020101,Stokkes Adolph,,Retail,$850.00,6020101.Signature.232756.png,Kendra,,
6020102,Stokkes Lakewood,,Retail,$346.80,6020102.Signature.000906.png,Darien,,
6020201,Caywood Saginaw,,Retail,$35.70,6020201.Signature.155205.png,Sheila,,
6020202,Lucky Seven Floodwood,33,Retail,$110.60,6020202.Signature.163606.png,Joe,,
6020203,Lucky Seven Floodwood,33,Deli,$111.20,6020203.Signature.163530.png,Joe,,
6020204,Lucky Seven Swan River,24,Retail,$205.60,6020204.Signature.172906.png,Karen,,
6020205,Lucky Seven Grand Rapids West,30,Retail,$112.80,6020205.Signature.182201.png,River,,
6020206,Lucky Seven Grand Rapids East,22,Retail,$20.00,6020206.Signature.184616.png,Haven,,
6020207,Lucky Seven Grand Rapids East,22,Deli,$83.40,6020207.Signature.184645.png,Haven,,
6020208,Lucky Seven Nashwauk,26,Deli,$55.60,6020208.Signature.192511.png,Andry,,
6020209,Lucky Seven Nashwauk,26,Retail,$97.40,6020209.Signature.192443.png,Andry,,
6020210,Lucky Seven Hibbing Y,15,Retail,$177.80,6020210.Signature.201052.png,Tammy,,
6020211,Lucky Seven Hibbing Y,15,Deli,$166.80,6020211.Signature.201115.png,Tammy,,
6020212,Lucky Seven Hibbing A1,23,Retail,$27.80,6020212.Signature.202345.png,Travis,,
6020213,Korner Store Chisholm,200,Retail,$186.30,6020213.Signature.203930.png,Tyra,,
6020214,Jubilee Chisholm,,Retail,$47.60,6020214.Signature.205428.png,Jack,Cash,
6020215,Lucky Seven Chisholm,6,Retail,$130.00,6020215.Signature.211146.png,Luke,,
6020216,Lucky Seven Cook,2,Retail,$0.00,,,,
6020217,Short Stop Cook,,Retail,$44.50,6020217.Signature.220615.png,Collin,,
6020218,Lucky Seven Biwabik,1,Deli,$333.60,6020218.Signature.230957.png,Peter,,
6020219,Lucky Seven Biwabik,1,Retail,$214.40,6020219.Signature.230926.png,Peter,,
6020220,Lucky Seven Aurora,13,Deli,$111.20,6020220.Signature.232054.png,Dave,,
6020221,Lucky Seven Hoyt Lakes,10,Deli,$111.20,6020221.Signature.233525.png,Thomas,,
6020301,Speedway Cotton,44614,Retail,$43.80,6020301.Signature.161120.png,Jamie,,
6020302,Short Stop Townline,26,Retail,$227.50,6020302.Signature.164334.png,Ben,,
6020303,Short Stop Eveleth,18,Retail,$52.20,6020303.Signature.171905.png,Parley,,
6020304,Short Stop Virginia,5,Retail,$134.40,6020304.Signature.174144.png,Richard,,
6020305,"Lucky Seven Virginia, Hoover Rd",5,Retail,$33.90,6020305.Signature.181733.png,Nikki,,
6020306,"Lucky Seven Virginia, Hoover Rd",5,Deli,$333.60,6020306.Signature.182222.png,Nikki,,
6020307,"Lucky Seven Virginia, Northside",9,Retail,$27.80,6020307.Signature.183857.png,Camryn,,
6020308,Twig Store,,Retail,$225.40,6020308.Signature.202051.png,Nita,17762,
6020309,Korner Store Gary South,2,Retail,$90.30,6020309.Signature.214128.png,Luke,,
6020310,Korner Store Gary North,1,Retail,$91.40,6020310.Signature.215333.png,Cade,,
6020311,Speedway Morgan Park,44612,Retail,$166.90,6020311.Signature.221313.png,Emily,,
6020312,Duluth Tap Exchange,,Retail,$62.55,6020312.Signature.224427.png,Paige,,
6020313,Korner Store Lincoln Park,800,Retail,$122.80,6020313.Signature.225542.png,Ty,,
6020314,Speedway 4th Street,44618,Retail,$240.00,6020314.Signature.232036.png,Anthony,,
6020315,Short Stop Central Ent,,Retail,$53.55,6020315.Signature.233829.png,Whitney,,
6020316,Short Stop 9th Street,,Retail,$92.60,6020316.Signature.235602.png,Tim,,
6020317,Reef,,Retail,$55.60,6020317.Signature.001228.png,Dane,11932,
6020318,Speedway University,44616,Retail,$59.50,6020318.Signature.002554.png,Maranda,,
6020319,Woodland Short Stop,,Retail,$17.85,6020319.Signature.003832.png,Tian,,
6020401,Spurs On First,,Retail,$278.00,6020401.Signature.181700.png,Madeline,,
6020402,Proctor Hockey Arena,,Retail,$827.60,,,,
6021601,Caywood Saginaw,,Retail,$37.70,6021601.Signature.160129.png,Sheila,,
6021602,Speedway Floodwood,44613,Retail,$55.70,6021602.Signature.163537.png,Ben,,
6021603,Lucky Seven Floodwood,33,Retail,$83.40,6021603.Signature.164536.png,Emma,,
6021604,Lucky Seven Floodwood,33,Deli,$389.20,6021604.Signature.165935.png,Emma,,
6021605,Lucky Seven Swan River,24,Deli,$834.00,6021605.Signature.174352.png,Mitchelll,,
6021606,Lucky Seven Swan River,24,Retail,$104.40,6021606.Signature.174427.png,Mitchell,,
6021607,Super One Grand Rapids North,520,Retail,$68.00,6021607.Signature.181934.png,Zach,,
6021608,Lucky Seven Grand Rapids West,30,Retail,$229.35,6021608.Signature.184351.png,Sierra,,
6021609,Lucky Seven Grand Rapids West,30,Deli,$278.00,6021609.Signature.184425.png,Sierra,,
6021610,Super One Grand Rapids,515,Retail,$40.80,6021610.Signature.190448.png,Jackie,,
6021611,Lucky Seven Grand Rapids East,22,Retail,$75.20,6021611.Signature.193636.png,Hayven,,
6021612,Lucky Seven Grand Rapids East,22,Deli,$361.40,6021612.Signature.193708.png,Hayven,,
6021613,Lucky Seven Nashwauk,26,Deli,$111.20,6021613.Signature.201836.png,Betsy,,
6021614,Lucky Seven Nashwauk,26,Retail,$80.00,6021614.Signature.201510.png,Betsy,,
6021615,Lucky Seven Hibbing Y,15,Retail,$222.40,6021615.Signature.205517.png,Brittany,,
6021616,Lucky Seven Hibbing Y,15,Deli,$278.00,6021616.Signature.205930.png,Brittany,,
6021617,Super One Hibbing,525,Retail,$190.40,6021617.Signature.211521.png,Katrina,,
6021618,Korner Store Chisholm,200,Retail,$25.30,6021618.Signature.213939.png,Brandy,,
6021619,Jubilee Chisholm,,Retail,$17.85,6021619.Signature.215254.png,Jack,Cash,
6021620,Lucky Seven Chisholm,6,Retail,$125.10,6021620.Signature.221244.png,Zacc,,
6021621,Lucky Seven Chisholm,6,Deli,$298.85,6021621.Signature.221309.png,Zacc,,
6021622,Short Stop Mt Iron,,Retail,$151.80,6021622.Signature.224010.png,Kaz,,
6021623,"Lucky Seven Virginia, Hoover Rd",5,Retail,$55.60,6021623.Signature.225714.png,Ken,,
6021624,"Lucky Seven Virginia, Hoover Rd",5,Deli,$389.20,6021624.Signature.225740.png,Ken,,
6021625,Lucky Seven Biwabik,1,Deli,$111.20,6021625.Signature.233518.png,Peter,,
6021626,Lucky Seven Biwabik,1,Retail,$111.20,6021626.Signature.233550.png,Peter,,
6021627,Lucky Seven Aurora,13,Deli,$111.20,6021627.Signature.235423.png,Dave,,
6021628,Lucky Seven Aurora,13,Retail,$69.50,6021628.Signature.235335.png,Dave,,
6021629,Lucky Seven Hoyt Lakes,10,Deli,$278.00,6021629.Signature.004037.png,Thomas,,
6020801,Lucky Seven Balsam Lake,43,Deli,"$1,524.80",6020801.Signature.210252.png,Dakota,,
6020802,Lucky Seven Luck,40,Deli,"$1,556.80",6020802.Signature.213816.png,Macie,,
6020803,Lucky Seven Luck,40,Retail,$111.20,6020803.Signature.213906.png,Macie,,
6020804,Lucky Seven Grantsburg,39,Deli,$889.60,6020804.Signature.185931.png,Rene,,
6020805,Lucky Seven Grantsburg,39,Retail,$111.20,6020805.Signature.190003.png,Rene,,
6020806,Lucky Seven Cushing,42,Deli,$222.40,6020806.Signature.192731.png,Amy,,
6020807,Lucky Seven Cushing,42,Retail,$214.40,6020807.Signature.192700.png,Amy,,
6020810,Lucky Seven Osceola,44,Deli,$556.00,6020810.Signature.201252.png,Rocky,,
6020811,Lucky Seven Minong,36,Deli,"$1,612.40",6020811.Signature.234416.png,Casey,,
6020812,Lucky Seven Minong,36,Retail,$111.20,6020812.Signature.234340.png,Casey,,
6021701,Chris's Food Center Sandstone,,Retail,$41.65,6021701.Signature.174213.png,Dylan,,
6021702,Lucky Seven Hinckley,37,Deli,$222.40,6021702.Signature.181139.png,Matt,,
6021703,Lucky Seven Osceola,44,Retail,$13.90,6021703.Signature.201224.png,Rockey,,
6021704,Korner Store Superior,300,Retail,$130.90,6021704.Signature.005522.png,Abby,,
6021705,Super One East Superior,577,Retail,$95.20,6021705.Signature.010848.png,Jessica,,
6021706,Average Joes,,Retail,$47.60,6021706.Signature.012713.png,Jillian,,
6021901,South Ridge School,,Retail,$380.80,,,,
6021902,Stokkes Adolph,,Retail,$434.65,6021902.Signature.173951.png,Kendra,,
6021903,Korner Store Cloquet,500,Retail,$333.40,6021903.Signature.184625.png,Amanda,,
6021904,Super One Cloquet,571,Retail,$217.60,6021904.Signature.190538.png,Kirk,,
6021905,Cromwell Store VP,,Retail,$251.40,6021905.Signature.195237.png,Wil,,
6021906,Ukura's Big Dollar,,Retail,$233.15,6021906.Signature.203611.png,Zerek,5845,
6021907,KJ's Fresh Market Moose Lake,,Retail,$119.00,6021907.Signature.212808.png,Randy,,
6021908,Lucky Seven Moose Lake,38,Retail,$48.65,6021908.Signature.220001.png,Ryan,,
6021909,Lucky Seven Moose Lake,38,Deli,$222.40,6021909.Signature.220043.png,Ryan,,
6021910,Korner Store Sturgeon Lake,,Retail,$267.80,6021910.Signature.223435.png,Jaeda,,
6021911,Lucky Seven Barnum,34,Retail,$107.20,6021911.Signature.231718.png,Troy,,
6021912,Lucky Seven Barnum,34,Deli,$611.60,6021912.Signature.231651.png,Troy,,
6021913,Caywood Carlton,,Retail,$103.20,6021913.Signature.234134.png,Marcus,,
6021914,Third Base,,Retail,$156.05,6021914.Signature.000509.png,Casey,8266,
6021915,Caywood Esko,,Retail,$140.95,6021915.Signature.002342.png,Xavier,,
6021916,Korner Store Gary South,2,Retail,$412.80,6021916.Signature.005328.png,Lucas,,
6021917,Korner Store Gary North,1,Retail,$157.00,6021917.Signature.010626.png,Dylan,,
6021918,Nemadji Golf Course,,Retail,$142.80,6021918.Signature.013524.png,Brian,,
6021919,Hermantown Hockey Arena,,Retail,$382.00,,,,
6021920,Super One Pike Lake,571,Retail,$108.80,6021920.Signature.024156.png,Ryan,,
6022001,Twig Store,,Retail,$151.60,6022001.Signature.180317.png,Dave,17802,
6022002,Dawghouse Canyon,,Retail,$139.00,6022002.Signature.182750.png,Siobain,10464,
6022003,Speedway Cotton,44614,Retail,$145.70,6022003.Signature.185230.png,Keira,,
6022004,Short Stop Townline,26,Retail,$327.80,6022004.Signature.192355.png,Ben,,
6022005,Ely Lake Short Stop,6,Retail,$90.00,6022005.Signature.194752.png,Steve,,
6022006,Eggy's Bar Red Garter Lounge,,Retail,$194.60,6022006.Signature.201222.png,Brooke,21463,
6022007,Short Stop Eveleth,18,Retail,$150.35,6022007.Signature.203024.png,Jess,,
6022008,Short Stop Virginia,5,Retail,$134.80,6022008.Signature.205748.png,Chad,,
6022009,Super One Virginia,509,Retail,$27.20,6022009.Signature.211007.png,Blaisen,,
6022010,"Lucky Seven Virginia, Hoover Rd",5,Retail,$17.85,6022010.Signature.214013.png,Wil,,
6022011,"Lucky Seven Virginia, Hoover Rd",5,Deli,$222.40,6022011.Signature.214042.png,Wil,,
6022012,Short Stop Cook,,Retail,$42.65,6022012.Signature.221432.png,Collin,,
6022013,Lucky Seven Cook,2,Deli,$83.40,6022013.Signature.223102.png,,,
6022014,Lucky Seven Cook,2,Retail,$63.25,6022014.Signature.223030.png,David,,
6022015,The Y Store,,Retail,$204.60,6022015.Signature.231305.png,Kayden,,
6022016,Lucky Seven Ely,11,Retail,$107.20,6022016.Signature.000356.png,Chris,,
6022017,Lucky Seven Ely,11,Deli,$111.20,6022017.Signature.000431.png,Chris,,
6022018,Short Stop Ely Voyageur,66,Retail,$28.70,6022018.Signature.002509.png,Becky,,
6022101,Speedway Morgan Park,44612,Retail,$278.30,6022101.Signature.155644.png,Emily,,
6022102,Super One West Duluth,565,Retail,$47.60,6022102.Signature.162146.png,Torrey,,
6022103,Korner Store Lincoln Park,800,Retail,$160.70,6022103.Signature.165005.png,James,,
6022104,Speedway 4th Street,44618,Retail,$891.20,6022104.Signature.172119.png,Trudy,,
6022105,Super One Plaza,457,Retail,$102.00,6022105.Signature.175941.png,Joia,,
6022106,Reef,,Retail,$152.90,6022106.Signature.181447.png,Dane,11954,
6022107,Super One Kenwood,458,Retail,$81.60,6022107.Signature.183311.png,Kraig,,
6022108,Stokkes Lakewood,,Retail,$746.20,6022108.Signature.192552.png,Darian,,
6022301,Caywood Saginaw,,Retail,$113.80,6022301.Signature.162125.png,Sheila,,
6022302,Lucky Seven Floodwood,33,Deli,$222.40,6022302.Signature.174237.png,Amy,,
6022303,Lucky Seven Floodwood,33,Retail,$115.60,6022303.Signature.174306.png,Amy,,
6022304,Lucky Seven Swan River,24,Deli,$166.80,6022304.Signature.182043.png,Karen,,
6022305,Lucky Seven Swan River,24,Retail,$60.00,6022305.Signature.182102.png,Karen,,
6022306,Lucky Seven Grand Rapids West,30,Retail,$117.80,6022306.Signature.190806.png,Nic,,
6022307,Lucky Seven Grand Rapids West,30,Deli,$111.20,6022307.Signature.190845.png,Nic,,
6022308,Lucky Seven Grand Rapids East,22,Retail,$35.00,6022308.Signature.192936.png,Hayven,,
6022309,Lucky Seven Grand Rapids East,22,Deli,$152.90,6022309.Signature.193050.png,Hayven,,
6022310,Lucky Seven Nashwauk,26,Deli,$55.60,6022310.Signature.201546.png,Theresa,,
6022311,Lucky Seven Nashwauk,26,Retail,$60.00,6022311.Signature.201416.png,Theresa,,
6022312,Lucky Seven Hibbing Y,15,Retail,$135.20,6022312.Signature.210122.png,Tammy,,
6022313,Lucky Seven Hibbing Y,15,Deli,$278.00,6022313.Signature.210146.png,Tammy,,
6022314,Korner Store Chisholm,200,Retail,$23.80,6022314.Signature.212433.png,Candy,,
6022315,Jubilee Chisholm,,Retail,$71.40,6022315.Signature.213635.png,Jack,Cash,
6022316,Lucky Seven Chisholm,6,Deli,$111.20,6022316.Signature.214745.png,Zacc,,
6022317,"Lucky Seven Virginia, Hoover Rd",5,Retail,$87.00,6022317.Signature.222730.png,Aj,,
6022318,"Lucky Seven Virginia, Hoover Rd",5,Deli,$389.20,6022318.Signature.222802.png,Aj,,
6022319,"Lucky Seven Virginia, Northside",9,Retail,$27.80,6022319.Signature.224054.png,Tina,,
6022320,Super One Virginia North,459,Retail,$163.20,6022320.Signature.225430.png,Scott,,
6022321,Lucky Seven Biwabik,1,Deli,$222.40,6022321.Signature.232450.png,Ricky,,
6022322,Lucky Seven Aurora,13,Deli,$166.80,6022322.Signature.234050.png,David,,
6022323,Lucky Seven Aurora,13,Retail,$55.60,6022323.Signature.234018.png,David,,
6022324,Lucky Seven Hoyt Lakes,10,Deli,$166.80,6022324.Signature.000425.png,Thomas,,
6022325,Lucky Seven Hoyt Lakes,10,Retail,$41.70,6022325.Signature.000348.png,Thomas,,
6022401,Dawghouse Canyon,,Retail,$107.20,6022401.Signature.182309.png,Siobain,10466,
6022402,Short Stop Townline,26,Retail,$157.80,6022402.Signature.191328.png,Ben,,
6022403,Ely Lake Short Stop,6,Retail,$30.05,6022403.Signature.193621.png,Steve,,
6022404,Short Stop Eveleth,18,Retail,$55.00,6022404.Signature.195248.png,Parley,,
6022405,Lucky Seven International Falls,46,Deli,"$1,369.15",6022405.Signature.223306.png,Kara,,
6022406,Lucky Seven International Falls,46,Retail,$410.05,6022406.Signature.223229.png,Kara,,
6022501,Stokkes Adolph,,Retail,$95.20,6022501.Signature.163535.png,Sue,,
6022502,Midway Fuels,,Retail,$57.00,6022502.Signature.164457.png,Randy,,
6022503,Proctor Hockey Arena,,Retail,$621.60,,,,
6022504,Lucky Seven Proctor,32,Retail,$178.60,6022504.Signature.172933.png,Candy,,
6022505,Lucky Seven Proctor,32,Deli,$166.80,6022505.Signature.172957.png,Candy,,
6022506,Korner Store Gary North,1,Retail,$60.00,6022506.Signature.175653.png,Cade,,
6022507,Speedway Morgan Park,44612,Retail,$195.60,6022507.Signature.183033.png,Becky,,
6022508,Duluth Tap Exchange,,Retail,$190.60,,,,
6022509,Korner Store Lincoln Park,800,Retail,$75.40,6022509.Signature.192333.png,Josh,,
6022510,Short Stop Central Ent,,Retail,$65.45,6022510.Signature.195215.png,Jamie,,
6022511,Short Stop 9th Street,,Retail,$47.60,6022511.Signature.200711.png,Matt,,
6022512,Reef,,Retail,$55.60,6022512.Signature.202432.png,Paul,11963,
6022513,Woodland Short Stop,,Retail,$63.80,6022513.Signature.205036.png,Angie,,
6022514,Stokkes Lakewood,,Retail,$88.00,6022514.Signature.210646.png,Elianna,,
6022515,Super One Miller Hill,576,Retail,$170.00,6022515.Signature.213721.png,Jacob,,
6030201,Dale Hermantown Football coach,,Retail,$278.00,6030201.Signature.162127.png,Dale,,
6030202,Hermantown Hockey Arena,,Retail,$190.40,,,,
6030301,Caywood Saginaw,,Retail,$168.40,6030301.Signature.170543.png,Sheila,,
6030302,Speedway Floodwood,44613,Retail,$23.80,6030302.Signature.173419.png,Kelly,,
6030303,Lucky Seven Floodwood,33,Deli,$222.40,6030303.Signature.175307.png,,,
6030304,Lucky Seven Floodwood,33,Retail,$98.65,6030304.Signature.175336.png,,,
6030305,Lucky Seven Swan River,24,Retail,$239.10,6030305.Signature.185023.png,Karen,,
6030306,Lucky Seven Swan River,24,Deli,"$1,056.40",6030306.Signature.185102.png,Karen,,
6030307,Super One Grand Rapids North,520,Retail,$129.20,6030307.Signature.192349.png,Dylan,,
6030308,Lucky Seven Grand Rapids West,30,Retail,$15.00,6030308.Signature.194017.png,Logan,,
6030309,Lucky Seven Grand Rapids West,30,Deli,$222.40,6030309.Signature.194053.png,Logan,,
6030310,Super One Grand Rapids,515,Retail,$54.40,6030310.Signature.195548.png,Daniel,,
6030311,Lucky Seven Grand Rapids East,22,Retail,$0.00,,,,
6030312,Lucky Seven Grand Rapids East,22,Deli,$166.80,6030312.Signature.201651.png,Drew,,
6030313,Lucky Seven Nashwauk,26,Deli,$55.60,6030313.Signature.210314.png,Max,,
6030314,Lucky Seven Nashwauk,26,Retail,$107.60,6030314.Signature.210249.png,Max,,Swapped out teryaki for salami ched (tery not moving)
6030315,Lucky Seven Hibbing Y,15,Retail,$27.80,6030315.Signature.213201.png,Chloe,,
6030316,Lucky Seven Hibbing Y,15,Deli,$278.00,6030316.Signature.213509.png,Chloe,,
6030317,Super One Hibbing,525,Retail,$108.80,6030317.Signature.215102.png,Katrina,,
6030318,Korner Store Chisholm,200,Retail,$47.60,6030318.Signature.221118.png,,,
6030319,Lucky Seven Chisholm,6,Retail,$196.00,6030319.Signature.222753.png,Zacc,,
6030320,Lucky Seven Chisholm,6,Deli,$55.60,6030320.Signature.222821.png,Zacc,,
6030321,"Lucky Seven Virginia, Hoover Rd",5,Retail,$55.60,6030321.Signature.231351.png,Joe,,
6030322,"Lucky Seven Virginia, Hoover Rd",5,Deli,$556.00,6030322.Signature.231423.png,Joe,,
6030323,Lucky Seven Biwabik,1,Deli,$333.60,6030323.Signature.234010.png,Frank,,
6030324,Lucky Seven Aurora,13,Deli,$111.20,6030324.Signature.235205.png,Dave,,
6030325,Lucky Seven Aurora,13,Retail,$27.80,6030325.Signature.235227.png,Dave,,
6030326,Lucky Seven Hoyt Lakes,10,Deli,$111.20,6030326.Signature.000932.png,Thomas,,
6030327,Lucky Seven Hoyt Lakes,10,Retail,$69.50,6030327.Signature.000908.png,Thomas,,
6030328,Super One Two Harbors,528,Retail,$258.40,6030328.Signature.011952.png,Tyler,,
6030329,Super One Lakeside,455,Retail,$258.40,6030329.Signature.020704.png,Maddox,,
6022701,Lucky Seven Balsam Lake,43,Deli,$222.40,6022701.Signature.225240.png,Cierra,,
6022702,Lucky Seven Balsam Lake,43,Retail,$278.00,6022702.Signature.225350.png,Cierra,,
6022703,Lucky Seven Woodville,45,Retail,$403.10,6022703.Signature.213113.png,Rae,,
6022704,Lucky Seven Webster,41,Deli,$889.60,6022704.Signature.002936.png,Lexi,,
6022705,Lucky Seven Webster,41,Retail,$215.45,6022705.Signature.002908.png,Lexi,,
6022706,Lucky Seven Luck,40,Deli,$444.80,6022706.Signature.233439.png,Pervis,,
6022707,Lucky Seven Luck,40,Retail,$111.20,6022707.Signature.233515.png,Pervis,,
6022708,Lucky Seven Grantsburg,39,Deli,"$1,000.80",6022708.Signature.191603.png,Tracy,,
6022709,Lucky Seven Osceola,44,Deli,$278.00,6022709.Signature.202750.png,Ben,,
6022710,Lucky Seven Cushing,42,Deli,$500.40,6022710.Signature.194511.png,Amy,,
6022711,Lucky Seven Cushing,42,Retail,$158.80,6022711.Signature.194443.png,Amy,,
6022712,Lucky Seven Minong,36,Deli,$382.25,6022712.Signature.014403.png,Tammy,,
6030401,Chris's Food Center Sandstone,,Retail,$83.30,6030401.Signature.181059.png,Dylan,,
6030402,Lucky Seven Hinckley,37,Deli,$111.20,6030402.Signature.183317.png,Matt,,
6030403,Lucky Seven Hinckley,37,Retail,$0.00,6030403.Signature.183253.png,Matt,,
6030404,Lucky Seven Minong,36,Retail,$490.80,6030404.Signature.014338.png,Tammy,,"All brats expired, credited them new ones"
6030405,Korner Store Superior,300,Retail,$115.10,6030405.Signature.024603.png,Mikey,,
6030406,Super One East Superior,577,Retail,$190.40,6030406.Signature.030000.png,Erin,,
6030407,Average Joes,,Retail,$83.40,6030407.Signature.031649.png,Jillian,,
6030408,Super One Superior,530,Retail,$13.60,6030408.Signature.032836.png,Shannon,,
6030501,Twig Store,,Retail,$235.40,6030501.Signature.181010.png,Nita,17834,
6030502,Speedway Cotton,44614,Retail,$67.60,6030502.Signature.184629.png,Jason,,
